Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os10g0113100,203.657194526095,3.21570515239583,0.486759617575932,6.60635154660133,3.93906880730886E-11,5.58804450802367E-09
Os06g0578700,117.420081818806,-3.00464815806727,0.455925456861955,-6.59021801227698,4.39181193903734E-11,6.19471348018273E-09
Os03g0180900,337.378860976226,-1.78616782971063,0.271378506827239,-6.58183232929243,4.64685461734598E-11,6.51721360082774E-09
Os01g0119000,256.443945392451,1.78700662360159,0.271758797421382,6.57570846117156,4.84220498849318E-11,6.7528241771732E-09
Os05g0541750,1076.28867120283,1.41142308369443,0.21467344076826,6.57474477813053,4.8736692051381E-11,6.75851969997915E-09
Os10g0137300,1767.63728359955,1.24277620983209,0.189250371757955,6.56683629357175,5.13954961520498E-11,7.08741020679999E-09
Os03g0235000,6306.21100385633,-1.61234972371674,0.245646413372548,-6.56370146659316,5.24882357900674E-11,7.15811940465206E-09
Os04g0319800,40.7442535132573,3.54138175957436,0.539502503876303,6.56416186047272,5.23263392002028E-11,7.15811940465206E-09
Os10g0552200,532.867819604078,3.38964209511909,0.516719019341485,6.55993290016479,5.38319958094988E-11,7.30103837671246E-09
Os04g0629200,2308.02531365354,2.54131268361559,0.387542696910043,6.55750373798294,5.47159396361726E-11,7.3803729725644E-09
Os04g0552200,59.8197051082107,3.37203423386157,0.514693384785413,6.55153987508007,5.69467770194635E-11,7.63953393450237E-09
Os06g0255400,492.789759516041,-2.52291981438843,0.386413094471463,-6.52907432611538,6.61774070865284E-11,8.82985468391279E-09
Os01g0757400,828.387206111807,1.37843017672088,0.211579186248223,6.51496114132757,7.27084782879169E-11,9.64911869924162E-09
Os10g0568900,523.749020505528,-1.68098325600695,0.258359350711507,-6.50637668571939,7.69850419142183E-11,1.01620255326768E-08
Os05g0582000,192.080861219328,2.51586590966958,0.386759719152056,6.50498432252832,7.77014830806782E-11,1.02020394061886E-08
Os07g0208500,3548.46194386253,1.44807324057468,0.222752739870223,6.50081000762699,7.98886759790149E-11,1.04337146977037E-08
Os10g0193100,143.559331063316,3.57473492770369,0.550039116648566,6.49905582985597,8.0825664769081E-11,1.05005300482105E-08
Os02g0111800,746.458117642523,1.47685674531992,0.227587464164958,6.48918318387465,8.63029824598886E-11,1.11534179007324E-08
Os08g0536341,113.730778663056,-2.83642929141582,0.437225567100442,-6.48733629697418,8.73671837557052E-11,1.12321435615928E-08
Os06g0695800,2287.70229836036,1.72183553980134,0.265456177934195,6.48632687022329,8.79542408658692E-11,1.1249028401726E-08
Os02g0662000,23471.8865332034,1.76918572325783,0.273122311853355,6.47763161952048,9.31734882309393E-11,1.18551256881057E-08
Os01g0186000,141.136877457855,-2.58800415035274,0.400852965887872,-6.45624298829976,1.07334222456365E-10,1.35868612672457E-08
Os06g0180100,40.0726814786289,3.2225511203303,0.501585192841368,6.42473335800699,1.32100865815608E-10,1.66366212846554E-08
