Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os02g0595400,1979.45443906442,-0.524529530088482,0.186274021486167,-2.81590275392983,0.00486403872693108,0.0459577520668583
Os07g0687700,2185.03761229187,-0.520851005555676,0.18743971376692,-2.77876547658065,0.0054565904964382,0.0499852733329656
Os04g0297800,6028.22248344996,-0.516620455035925,0.181904754461772,-2.84006020933606,0.00451050196282047,0.0433909844526326
Os02g0601300,8379.04765521413,-0.505212233683657,0.171198290288171,-2.95103550878489,0.00316710504768237,0.033290727176862
Os03g0726100,8295.8454393869,0.492575748294303,0.176365398290488,2.79292737163212,0.00522334181537956,0.0483473891991104
Os04g0391500,4888.96514461992,0.501406864742414,0.176899937066308,2.83440951454082,0.00459104575067342,0.0439225641598024
Os02g0327700,1843.25480970527,0.529172714883058,0.184334923660451,2.8707132884803,0.00409546801248632,0.0402136558854865
Os03g0237600,883.935758898503,0.53344608119539,0.180684682142534,2.95235918656667,0.00315355865981252,0.0332034221502404
Os01g0186700,3859.68749613316,0.542708530542213,0.193152439197262,2.80974205036032,0.00495812205994075,0.0465384027278068
Os09g0533900,1577.39855669763,0.543721876659947,0.190757613964098,2.85032856807634,0.0043674086803814,0.0423911291409061
Os06g0143900,1425.96047261173,0.547381686073825,0.186484264342765,2.9352701044401,0.00333257456523751,0.0345837289506175
Os04g0527000,2639.08541995941,0.547548425105403,0.188447751112109,2.90557155431195,0.00366583021145934,0.0370574930390962
Os08g0374800,888.621442442556,0.549519062848591,0.190437352206996,2.88556344897765,0.00390713696784459,0.03879447240395
Os01g0167500,2516.69593771224,0.554532010123838,0.184455595291186,3.00631709896597,0.00264433081309804,0.0288237745360618
Os06g0163400,669.5225177438,0.555212881692021,0.193754729909722,2.86554491831357,0.00416292209334317,0.0407299370907971
Os04g0687900,1193.51907169539,0.557069642144964,0.181166688492353,3.0749010581406,0.00210572396744465,0.0242177138480616
Os07g0496200,1129.1690930782,0.557237123486518,0.195263025570934,2.85377695985811,0.00432028512694069,0.0420303209105788
Os01g0747300,1440.57971362233,0.562341227438576,0.197165087901725,2.85213388142463,0.00434268060327772,0.0421834245032071
Os07g0462200,1027.48609195178,0.564001115361229,0.199272997521323,2.83029372959012,0.00465052875300803,0.0443576779027032
Os07g0564700,881.55333718769,0.567998352890661,0.191137451075126,2.97167483240849,0.00296180187639323,0.0316046084014458
Os11g0107000,618.036739618452,0.571400526856785,0.188956169222243,3.02398449973192,0.00249469219737352,0.0274763078479083
Os05g0113000,1648.03747188895,0.578053792328047,0.198316958637218,2.91479758614836,0.00355919302029578,0.0362834387422992
Os01g0222500,433.236980668999,0.584277852531749,0.207764737616094,2.81220893995676,0.0049202530861425,0.046337411357157
Os02g0735200,5524.10379076626,0.587031242860045,0.174391817593649,3.36616276474558,0.000762217187069142,0.0111144247249098
Os10g0371000,1749.92055231629,0.589090239370514,0.209092364400746,2.81736849195251,0.0048418938691287,0.0458087366498162
Os02g0119800,1006.1378021681,0.590200630673677,0.195640967599399,3.01675379096565,0.00255497240370641,0.0280063432643303
Os02g0579800,840.104675174891,0.594750707932859,0.204345325840113,2.91051779867093,0.00360830414466479,0.0366514035824608
Os03g0356700,2036.79427529507,0.602451625805559,0.174552100010863,3.45141436721797,0.000557656686609621,0.00867036405444639
Os03g0703000,3392.40531272919,0.602950122978028,0.192733844198547,3.12840811890253,0.00175755952099982,0.0210799010604347
Os10g0501500,5145.83959505939,0.603436750844993,0.192238625024912,3.13899847528972,0.0016952632992105,0.0205761771033964
Os04g0677700,760.953566655379,0.604117667552683,0.217176671577419,2.781687660856,0.00540770563286532,0.0496908933479716
Os02g0556700,462.830018048496,0.608215072181661,0.207941965379256,2.92492701544089,0.00344537018649538,0.0354798929851087
Os09g0344800,704.330033773154,0.609022157699545,0.193566888175979,3.14631372875024,0.0016534254374533,0.0202135845930434
Os07g0574800,3073.16124549372,0.609255084742403,0.184946951928147,3.29421533250845,0.000986968581410838,0.0135938830210298
Os01g0343300,607.982715859256,0.615825584399166,0.201119018826555,3.06199576744283,0.00219866561504208,0.0249198491422233
Os05g0119850,515.893275888157,0.616176873861097,0.210886229640975,2.92184499153934,0.0034796467054921,0.035716762437135
Os01g0598600,547.541295123212,0.617444859764866,0.215061568645772,2.87101439672775,0.00409156890023445,0.0401909421080007
Os07g0211900,355.469704374441,0.617900531366529,0.220200835785597,2.80607713936272,0.00501486854307954,0.0469840345609112
Os01g0140100,422.590431225415,0.620170650039527,0.209911780281647,2.95443471160799,0.00313242424603333,0.0329946083404915
Os03g0647800,448.204772804867,0.623204469804567,0.223873728965045,2.78373202914699,0.00537374109767654,0.0495043348853798
Os04g0613700,871.130745925839,0.624243980409818,0.198375197667829,3.14678441533346,0.00165076626320334,0.0202005646587939
Os08g0409100,2017.41297257898,0.625115969094774,0.196419358063617,3.18255784591409,0.00145980352332495,0.0183875748964335
Os04g0486600,13842.747296731,0.625371338421823,0.192011002460408,3.25695574945385,0.00112613987160108,0.0151565389091801
Os04g0151800,1011.32362632379,0.625423275954413,0.213517427589012,2.92914392523618,0.00339896998532275,0.0351735795582011
Os02g0775400,727.749192968044,0.626117500232546,0.19777857502252,3.16574988044714,0.00154683738730518,0.0192123351784231
Os08g0244100,596.32270113326,0.626235679782342,0.193220842506938,3.24103586164549,0.00119096200410973,0.0157693574034236
Os01g0183300,584.187095344473,0.626576101194217,0.218676535971948,2.865310164208,0.00416600974176877,0.0407327102182276
Os06g0223800,2420.24524318684,0.626758932724832,0.194850191432454,3.21661953789818,0.00129710484995201,0.0167974083864761
Os03g0134900,514.57750735353,0.627045817708096,0.203271160497983,3.0847751160171,0.0020370611393634,0.0235947168440982
Os01g0283300,4001.4765787623,0.628874558612414,0.213059526152037,2.95163783553924,0.00316093433235816,0.0332534490597563
Os05g0531500,540.916227965984,0.631543132438431,0.192136066521143,3.2869577475655,0.0010127602812311,0.0138812243413952
Os05g0503000,1449.25274255038,0.631729562170504,0.190917811436561,3.30890846389373,0.00093660453133367,0.013070687575765
Os01g0367900,882.817040410144,0.632746715986285,0.213310741195642,2.9663143657916,0.00301392245454329,0.03203936105935
Os02g0628200,348.242561970119,0.633776561497698,0.221073330824314,2.86681599781639,0.00414624000241318,0.0406020712446512
Os06g0565900,856.088942480072,0.634228198850771,0.208645911710724,3.03973460898718,0.00236786700222755,0.0263427802622708
Os04g0538400,2017.95006411171,0.63460251054892,0.204952763976779,3.09633545913448,0.00195928566862514,0.0228303504882213
Os06g0239500,752.895354209451,0.63667093515524,0.220258989525799,2.89055596107993,0.00384561056909455,0.0384151788145696
Os12g0104800,904.097862758078,0.63694743262782,0.215952182087983,2.94948366100934,0.00318305403321804,0.0334100800730481
Os02g0683900,1336.03744331694,0.643631578657055,0.202344742065717,3.18086633774758,0.00146835359472275,0.0184636005434561
Os08g0546100,1138.19414703311,0.645080479623429,0.192801439825875,3.34582812351412,0.000820372306816001,0.0118128950975215
Os05g0159300,542.86655632421,0.646797958739114,0.213166271704021,3.03424155035739,0.00241141271239146,0.0267566132857627
Os01g0678500,361.77425814927,0.64743964169192,0.214130619854257,3.02357337840139,0.00249808439353735,0.0275017171092168
Os06g0687400,301.855504552255,0.65016527214567,0.216155160651828,3.00786375021101,0.0026309106212949,0.0287145425820313
Os01g0111900,2778.45196347237,0.653007942369371,0.172573925959193,3.78393166140163,0.000154370226532252,0.00305640988359912
Os04g0619800,727.763431581721,0.653833012135434,0.198814395019176,3.28866032096101,0.00100665434251973,0.0138310458644288
Os02g0715300,612.57598743445,0.654008568635506,0.206994090905562,3.15955187790307,0.00158011966699214,0.0194842524138448
Os11g0470600,372.054788887496,0.65682891664359,0.204487843641013,3.21206828214532,0.00131783049405654,0.0169998324803504
Os06g0126500,1390.47157087123,0.657048918095789,0.205887161997344,3.19130591592819,0.0014163123144487,0.0179584911957078
Os07g0522900,428.296787128679,0.65728532079061,0.234656969066043,2.80104751802883,0.005093701803261,0.0474071556371808
Os04g0476100,1156.40579379052,0.65876212921138,0.205801434529809,3.20095985101583,0.00136970615915809,0.0175404058572731
Os07g0245100,716.337213848254,0.659577205160914,0.215561194510848,3.05981420569517,0.00221474337480564,0.0250572506016514
Os06g0659200,461.511713448734,0.66044934696677,0.21598654394554,3.05782635761467,0.00222948724227466,0.025151040853066
Os05g0569300,981.606852108775,0.661387008412915,0.234168146560058,2.82441065588434,0.00473676522229705,0.0449939434140458
Os12g0108100,235.442705372644,0.664448833037339,0.230541012812925,2.88212854159929,0.00394998559568623,0.0391185951353952
Os01g0974800,260.808832045918,0.666220203940999,0.231676014736611,2.87565462785785,0.00403190608273653,0.0397589867139269
Os11g0167800,52103.4605265361,0.667149437532071,0.22238054752645,3.00003505231374,0.0026994853865135,0.0292613593457706
Os01g0629900,599.281646395501,0.668651229482552,0.190117341669524,3.51704491347691,0.000436379936165264,0.00711248123698436
Os01g0207400,681.711828568719,0.669480140212759,0.194144609662598,3.44835811499604,0.000564005703828108,0.00874761110900596
Os07g0658300,503.267392424594,0.672438751413102,0.214865980123478,3.12957291343501,0.00175060620754096,0.0210283429740676
Os07g0616600,2521.25377087808,0.675250937160952,0.228430582323406,2.95604437152355,0.00311612258003092,0.0328775580956384
Os10g0206800,904.94212722159,0.675760156766019,0.207622012526337,3.25476161483743,0.00113487581281399,0.0152255996422154
Os12g0637100,1191.44201004788,0.67591554778141,0.205875944358541,3.28312056995002,0.00102664745823258,0.0140336173322482
Os05g0500200,701.927307733766,0.67716265899931,0.194709509377,3.47780989827352,0.000505528311345657,0.0080273207985169
Os10g0132300,1597.74563063824,0.677165620157223,0.182672916748851,3.70698422190427,0.000209742004661168,0.00393517521714364
Os06g0237800,242.806502013048,0.677355278230866,0.24376593999817,2.77871173567542,0.00545749324516892,0.0499852733329656
Os04g0483200,526.602930421759,0.677881725788721,0.206214494394486,3.28726517395979,0.00101165522800894,0.0138735814087828
Os10g0115600,1207.66881852367,0.678849221849768,0.235050133438422,2.88810396284081,0.00387571749532317,0.0385790685325904
Os01g0274800,200.361986307099,0.679008330100632,0.231914253337069,2.9278421672244,0.00341323263725959,0.035249207304837
Os02g0266300,258.245581802246,0.679462458495052,0.225766078215666,3.00958613386546,0.00261603890445687,0.028589165138271
Os05g0382900,815.132002127111,0.680153636824148,0.221569441107397,3.0697086810562,0.00214267658204205,0.0244636287735056
Os07g0520400,483.249038670098,0.680787148758023,0.236547371227973,2.87801612515876,0.00400184682796432,0.0394933038010513
Os11g0149400,818.648145394608,0.680788255939553,0.215732303310081,3.15570846597334,0.00160108805125007,0.0197164113133287
Os06g0484950,195.952441557159,0.682301234669477,0.235978347787052,2.89137220032233,0.00383563559171696,0.0383663848849843
Os05g0176100,5496.93535615992,0.682804941259368,0.229291822970993,2.97788613833712,0.0029024378608187,0.0310364905935562
Os04g0682300,951.994729466939,0.684171611954519,0.185527151588511,3.68771689802027,0.00022627519532615,0.00417661491270985
Os07g0182400,513.823382530013,0.68678307238336,0.207866567990112,3.30396118540827,0.00095329029791126,0.0132504665481487
Os03g0278000,3412.65169094851,0.687259182593035,0.174295271117347,3.94307417629436,8.04437611206942E-05,0.00177277064181022
Os03g0654400,729.771452241434,0.687460992543951,0.193135101508713,3.55948238913441,0.00037158644887703,0.00626554582427849
Os03g0211700,286.27934506946,0.688537162375465,0.239473949887061,2.87520693879308,0.00403762772888851,0.0397770150228443
Os07g0637400,530.973217418904,0.688957889996858,0.191411084579207,3.59936255265177,0.000318998186575585,0.00552039212754788
Os10g0131800,421.249939453753,0.688962456693788,0.243957826497758,2.82410475033528,0.00474128864652186,0.0450200367811178
Os11g0696200,980.519879417354,0.692339842430112,0.204770864679808,3.38104663235512,0.000722102868960512,0.0106956475792322
Os01g0192000,368.675445851466,0.693446930854818,0.208037589646443,3.33327708724814,0.000858294176970197,0.0122821848260619
Os08g0485000,417.070889422777,0.694257618959294,0.237866637690832,2.91868429174863,0.00351512026892631,0.0359892812637021
Os03g0187400,891.962498805911,0.696206183693815,0.195395326238292,3.5630646704659,0.000366550331432613,0.006197121447296
Os04g0227500,852.312594432994,0.696910991026237,0.184672185082701,3.77377346087145,0.000160796783917679,0.0031614219509897
Os06g0257450,463.920880857811,0.697025208554891,0.227179450971486,3.06817014291657,0.00215373954551179,0.0245423656933027
Os03g0116400,1086.13094418141,0.698702333270237,0.206729409993615,3.37979164789284,0.000725407983142661,0.0107257961008077
Os09g0397400,292.426828340798,0.699130918986271,0.246539553958499,2.83577587352964,0.00457145145059769,0.0438012454111521
Os07g0605400,1287.16671908835,0.699165627377783,0.250800123005633,2.78774036870022,0.00530770626001697,0.0490090362135137
Os06g0274300,559.76449326343,0.699715589006687,0.210600343834015,3.32248075320413,0.000892208262757685,0.0125967877454418
Os02g0770600,496.063134198727,0.702237283223347,0.195989242792831,3.5830399322765,0.000339618665518944,0.00581551070286933
Os04g0442000,1106.22684886436,0.702592714663223,0.191038750522704,3.67774973789793,0.000235300653604144,0.00431180366181477
Os11g0197400,370.151518917392,0.702643440634682,0.232353380612302,3.02402934178561,0.00249432245687794,0.0274763078479083
Os05g0594700,259.982271284635,0.703686848547859,0.233215240535068,3.01732788531908,0.00255013811110306,0.0279862123891608
Os05g0518600,389.459212813353,0.703732400681219,0.223816422131109,3.14423934571245,0.00166519182614685,0.0203084487247544
Os01g0886600,336.982232477465,0.704686129254865,0.251956630390713,2.79685487205516,0.00516027067437861,0.0479128962106384
Os02g0529700,520.832126859227,0.705014049804179,0.25342771279692,2.78191379318146,0.00540393922638712,0.0496883742733002
Os09g0539000,255.030114181516,0.705522367275805,0.239228599943402,2.94915560866352,0.00318643492229091,0.0334245944683852
Os01g0200400,320.81297195408,0.708812187986966,0.212880059443436,3.32963167071692,0.000869609366304943,0.012391594085223
Os03g0812000,251.265888102949,0.70928094028882,0.244926633777478,2.89589143226139,0.00378083178205269,0.037917538524955
Os07g0677300,1222.2708873293,0.710362919789168,0.229439270358821,3.09608254366494,0.00196095764920631,0.0228303504882213
Os11g0442380,285.096149437507,0.712805761589504,0.217764066227707,3.27329377126964,0.00106301931203411,0.0144454849895346
Os12g0197700,552.456884167358,0.713168475236971,0.246879939826059,2.8887258954269,0.00386806087964507,0.0385331237707724
Os09g0551600,1391.04042099449,0.714515266761187,0.219697257634693,3.25227212416672,0.00114486355471479,0.0153276624023103
Os12g0136200,265.0509374879,0.719217756507242,0.24598903912039,2.9237796898554,0.0034580940179959,0.0355243115922457
Os04g0402700,413.356867362591,0.719343464518054,0.22943240823663,3.13531758676457,0.0017166815378542,0.0207680532794538
Os03g0833900,544.934279002063,0.720402568268255,0.218171742873433,3.30199758584768,0.000959988963943179,0.0133018044358731
Os09g0533400,3480.21671344237,0.720660534385372,0.225627915518126,3.19402203725752,0.00140305406446128,0.0178412439315816
Os11g0168100,304.95542848394,0.721598452302266,0.238955036698794,3.01980850569745,0.00252934549950149,0.0277975728507659
Os05g0332300,206.442136482342,0.722269907197678,0.253635449607848,2.84766939445727,0.004404064926155,0.0426326269761444
Os03g0138500,241.731653092808,0.724413872550629,0.250200581736995,2.89533248692489,0.0037875712171878,0.0379701018026861
Os06g0634500,298.021405877785,0.724749040344132,0.218423118369259,3.31809675530268,0.00090633083405987,0.0127606346264329
Os07g0647900,182.697276744219,0.726841532621971,0.256415021529181,2.8346292985774,0.00458788880834755,0.0439089373375951
Os03g0174900,2478.45444126406,0.72697701857351,0.214550323861898,3.38837530276325,0.000703079897593326,0.0104689505550574
Os12g0478400,570.947882420885,0.729678282934333,0.252732254296835,2.88715931792909,0.00388737336370586,0.0386798991583815
Os02g0227100,1646.10101862243,0.731829709445497,0.209693423502474,3.48999838536598,0.000483023465505156,0.00772319475476161
Os04g0337000,186.382524608165,0.731871216773315,0.26262402777298,2.78676411667087,0.00532372152235726,0.0491329477571377
Os05g0512600,993.713353495859,0.732931320323873,0.258824669683793,2.83176762562586,0.00462914767187704,0.0442203126454504
Os05g0373400,525.346789377501,0.733235665197972,0.206636030499566,3.5484405281368,0.000387519499076508,0.00646112280598418
Os02g0805200,760.03452180394,0.734293408646828,0.253013332605054,2.9021925488529,0.00370560699447727,0.0373404366047862
Os05g0389600,205.040639569836,0.734385661614463,0.247336140210554,2.96918056936318,0.00298595077817541,0.0317953573828989
Os07g0568700,4152.82623851862,0.735474622167268,0.218315279474863,3.36886462521718,0.000754784901479388,0.0110511811194182
Os10g0571200,863.687404668096,0.736720435096346,0.227230239565853,3.24217602597227,0.00118620731033995,0.0157284960197276
Os10g0539600,522.562930745002,0.737570223282412,0.261387720836477,2.82174778877173,0.00477627235545998,0.0452674159702402
Os01g0194200,183.303969721634,0.737978477377003,0.262223456949527,2.81431145009674,0.00488818437983914,0.0461210933500608
Os03g0356638,372.510821263165,0.740225934824387,0.222587484610998,3.32555056326744,0.000882440929124432,0.0124936874116204
Os01g0746700,483.164203209124,0.7413575952005,0.237578525914555,3.12047392476511,0.00180560282882093,0.0214430142881016
Os05g0498500,145.143646629457,0.743398917815682,0.265034031900726,2.8049187211329,0.00503292693443513,0.047097952904449
Os10g0159700,182.181372782023,0.743871712946367,0.242740010227641,3.06447920245519,0.00218049334471983,0.0247914952154485
Os03g0633500,221.157482867616,0.743884288332429,0.265231239504964,2.80466316758478,0.00503691862369477,0.0471035530185596
Os11g0525200,1218.27538993754,0.744176634824495,0.230152833555251,3.23340201086791,0.00122325292586356,0.016055471518568
Os03g0405900,2385.64811694917,0.744204259615163,0.170643076775862,4.36117464403592,1.29366054198933E-05,0.000389373386171444
Os03g0749300,635.466423518798,0.747932128301699,0.216949259396018,3.44749795589957,0.000565804688585731,0.00876026833598452
Os07g0663800,1408.37445929325,0.748360196671942,0.256738222148877,2.91487644655412,0.00355829382001974,0.0362834387422992
Os04g0460300,311.231255482652,0.748753785192246,0.259445590001343,2.8859761508699,0.00390201724373842,0.0387647287369905
Os08g0157400,547.209953388553,0.749435124990426,0.208511968494814,3.59420675177724,0.00032538138756793,0.00559819450450376
Os10g0554800,825.204741959826,0.749868478303656,0.269629890757825,2.78110292666762,0.00541745581746748,0.0497542962025229
Os03g0825300,454.705489270344,0.750801724745626,0.229108423849614,3.27705857397216,0.00104894606464747,0.0143075565750058
Os02g0697800,458.089754916136,0.754502042248149,0.212257333249233,3.55465712632039,0.000378472293516472,0.00636005134600757
Os11g0121400,181.098686842021,0.754703707134896,0.25886255362148,2.91546110697206,0.00355163371367449,0.0362431157320742
Os02g0276900,287.114764794211,0.755863615578526,0.243443202969611,3.10488691554424,0.00190351785348702,0.0223130679745243
Os05g0563550,1630.43016809936,0.756639610183275,0.206633504833422,3.66174696980164,0.000250501212124614,0.00454109600777832
Os12g0569200,5684.87030426949,0.756933227615997,0.257744521534758,2.93675777513635,0.00331663048991088,0.0344481010269719
Os06g0725700,177.540500237933,0.757245986277827,0.255548410095626,2.9632193211238,0.00304439567121157,0.0322820583663242
Os08g0427700,1140.23216806689,0.757399279418201,0.207782085145192,3.64516160711812,0.00026722382493963,0.00476919253200355
Os04g0105300,390.323870621416,0.757710609523058,0.23961642446935,3.16218143727447,0.00156591964098678,0.0193774909480117
